Stock_ID,Stock_Name,Stock_Industry,Stock_Industry_Prev,Stock_Market,Stock_Code,Total_Value,Total_Value_Prev
000005,ST星源,环保行业,,CN,sz000005,1513707684.06,0
000006,深振业Ａ,房地产开发,,CN,sz000006,6587975824.48,0
000007,*ST全新,房地产服务,,CN,sz000007,1728775739.5600002,0
000008,神州高铁,交运设备,,CN,sz000008,6655125323.35,0
000009,中国宝安,综合行业,,CN,sz000009,29893089854.35,0
000010,美丽生态,工程建设,,CN,sz000010,4092762159.52,0
000011,深物业A,房地产开发,,CN,sz000011,5852514683.440001,0
000012,南 玻Ａ,玻璃玻纤,,CN,sz000012,16950220430.64,0
000014,沙河股份,房地产开发,,CN,sz000014,2899713763.52,0
000016,深康佳Ａ,家电行业,,CN,sz000016,10330085800.32,0
000017,深中华A,珠宝首饰,,CN,sz000017,3053089253.1899996,0
000019,深粮控股,贸易行业,,CN,sz000019,8620963699.92,0
000020,深华发Ａ,光学光电子,,CN,sz000020,3581989521.55,0
000021,深科技,消费电子,,CN,sz000021,25827724581.4,0
000023,ST深天,水泥建材,,CN,sz000023,872776749.6,0
000025,特 力Ａ,珠宝首饰,,CN,sz000025,7220226860.0,0
000026,飞亚达,珠宝首饰,,CN,sz000026,5028313836.7,0
000027,深圳能源,电力行业,,CN,sz000027,29115226285.920002,0
000028,国药一致,医药商业,,CN,sz000028,17247951736.23,0
000029,深深房Ａ,房地产开发,,CN,sz000029,12929014800.0,0
000030,富奥股份,汽车零部件,,CN,sz000030,10258277770.65,0
000031,大悦城,房地产开发,,CN,sz000031,14787781019.550001,0
000032,深桑达Ａ,通信设备,,CN,sz000032,22770564272.34,0
000034,神州数码,计算机设备,,CN,sz000034,21547132026.4,0
000035,中国天楹,环保行业,,CN,sz000035,13704110722.71,0
000036,华联控股,房地产开发,,CN,sz000036,6113808183.0,0
000037,深南电A,电力行业,,CN,sz000037,5231979333.28,0
000039,中集集团,通用设备,,CN,sz000039,41738107779.9,0
000040,东旭蓝天,电力行业,,CN,sz000040,5709595660.8,0
000042,中洲控股,房地产开发,,CN,sz000042,4620576416.05,0
000045,深纺织Ａ,光学光电子,,CN,sz000045,5971892599.71,0
000046,*ST泛海,多元金融,,CN,sz000046,5092276642.88,0
000048,京基智农,房地产开发,,CN,sz000048,10098517525.0,0
000049,德赛电池,电池,,CN,sz000049,9688158854.32,0
000050,深天马Ａ,光学光电子,,CN,sz000050,25634308104.23,0
000055,方大集团,装修装饰,,CN,sz000055,5004253897.82,0
000056,皇庭国际,房地产服务,,CN,sz000056,5288087706.400001,0
000058,深 赛 格,商业百货,,CN,sz000058,9615677248.32,0
000059,华锦股份,石油行业,,CN,sz000059,9532677520.52,0
000060,中金岭南,有色金属,,CN,sz000060,16931268222.12,0
000061,农 产 品,贸易行业,,CN,sz000061,11522386449.49,0
000062,深圳华强,电子元件,,CN,sz000062,12205761787.74,0
000063,中兴通讯,通信设备,,CN,sz000063,125560353240.0,0
000065,北方国际,工程建设,,CN,sz000065,11249988456.68,0
000066,中国长城,计算机设备,,CN,sz000066,36580561657.92,0
000068,华控赛格,环保行业,,CN,sz000068,3875685136.4,0
000069,华侨城Ａ,房地产开发,,CN,sz000069,30510673363.800003,0
000070,特发信息,通信设备,,CN,sz000070,8373206268.000001,0
000078,海王生物,医药商业,,CN,sz000078,8940208085.25,0
000088,盐 田 港,航运港口,,CN,sz000088,11538199762.11,0
000089,深圳机场,航空机场,,CN,sz000089,13863201880.84,0
000090,天健集团,房地产开发,,CN,sz000090,10052774434.92,0
000096,广聚能源,石油行业,,CN,sz000096,5676000000.0,0
000099,中信海直,航空机场,,CN,sz000099,6275980408.33,0
000100,TCL科技,光学光电子,,CN,sz000100,77182021952.37001,0
000151,中成股份,贸易行业,,CN,sz000151,3920247859.3599997,0
000153,丰原药业,化学制药,,CN,sz000153,3487167915.0,0
000155,川能动力,电力行业,,CN,sz000155,18212936934.12,0
000156,华数传媒,文化传媒,,CN,sz000156,14730812913.9,0
000157,中联重科,工程机械,,CN,sz000157,56059829844.56,0
000158,常山北明,综合行业,,CN,sz000158,15346720521.6,0
000159,国际实业,石油行业,,CN,sz000159,3186948133.59,0
000166,申万宏源,证券,,CN,sz000166,114182147193.59999,0
000301,东方盛虹,化纤行业,,CN,sz000301,67831046170.02,0
000333,美的集团,家电行业,,CN,sz000333,368630803200.0,0
000338,潍柴动力,汽车零部件,,CN,sz000338,129851165496.48001,0
000400,许继电气,电网设备,,CN,sz000400,19697449942.969997,0
000401,冀东水泥,水泥建材,,CN,sz000401,18820159587.48,0
000402,金 融 街,房地产开发,,CN,sz000402,12583394908.47,0
000403,派林生物,生物制品,,CN,sz000403,19627579079.91,0
000404,长虹华意,家电行业,,CN,sz000404,4356934828.54,0
000407,胜利股份,燃气,,CN,sz000407,3300317460.0,0
000408,藏格矿业,化肥行业,,CN,sz000408,38420376624.63,0
000409,云鼎科技,互联网服务,,CN,sz000409,5360178775.35,0
000410,沈阳机床,通用设备,,CN,sz000410,15072650201.9,0
000411,英特集团,医药商业,,CN,sz000411,6394586896.8,0
000413,东旭光电,光学光电子,,CN,sz000413,12898997380.92,0
000415,渤海租赁,多元金融,,CN,sz000415,14286244161.42,0
000416,*ST民控,多元金融,,CN,sz000416,1143523712.1,0
000417,合肥百货,商业百货,,CN,sz000417,3938415210.0,0
000419,通程控股,商业百货,,CN,sz000419,3234316797.25,0
000420,吉林化纤,化纤行业,,CN,sz000420,7573314496.440001,0
000421,南京公用,燃气,,CN,sz000421,3134179682.2799997,0
000422,湖北宜化,化学原料,,CN,sz000422,10589245787.119999,0
000423,东阿阿胶,中药,,CN,sz000423,32198841200.0,0
000425,徐工机械,工程机械,,CN,sz000425,67706631712.89001,0
000426,兴业银锡,有色金属,,CN,sz000426,16369382671.29,0
000428,华天酒店,旅游酒店,,CN,sz000428,4320246240.0,0
000429,粤高速Ａ,铁路公路,,CN,sz000429,16956437681.859999,0
000430,张家界,旅游酒店,,CN,sz000430,2797290210.26,0
000488,晨鸣纸业,造纸印刷,,CN,sz000488,12152502252.0,0
000498,山东路桥,工程建设,,CN,sz000498,9100558891.49,0
000501,武商集团,商业百货,,CN,sz000501,6805585669.349999,0
000503,国新健康,软件开发,,CN,sz000503,12643642523.32,0
000504,南华生物,医疗服务,,CN,sz000504,3738886812.0,0
000505,京粮控股,农牧饲渔,,CN,sz000505,5284928324.7699995,0
000506,中润资源,贵金属,,CN,sz000506,3939035306.6400003,0
000507,珠海港,航运港口,,CN,sz000507,5058541922.5,0
000509,华塑控股,光学光电子,,CN,sz000509,4088617878.12,0
000510,新金路,化学原料,,CN,sz000510,3283492349.06,0
000513,丽珠集团,化学制药,,CN,sz000513,32463678238.9,0
000514,渝 开 发,房地产开发,,CN,sz000514,3931972696.9,0
000516,国际医学,医疗服务,,CN,sz000516,20844663755.960003,0
000517,荣安地产,房地产开发,,CN,sz000517,8978661407.699999,0
000518,四环生物,生物制品,,CN,sz000518,4272658321.3,0
000519,中兵红箭,专用设备,,CN,sz000519,21515036271.899998,0
000520,凤凰航运,航运港口,,CN,sz000520,3076733703.2,0
000521,长虹美菱,家电行业,,CN,sz000521,6406125507.3,0
000523,广州浪奇,食品饮料,,CN,sz000523,5983627182.86,0
000524,岭南控股,旅游酒店,,CN,sz000524,5777198106.139999,0
000525,ST红太阳,农药兽药,,CN,sz000525,4791376202.25,0
000526,学大教育,教育,,CN,sz000526,4242612390.6600003,0
000528,柳 工,工程机械,,CN,sz000528,12429180786.75,0
000529,广弘控股,食品饮料,,CN,sz000529,3969774244.0,0
000530,冰山冷热,通用设备,,CN,sz000530,4713557914.13,0
000531,穗恒运Ａ,电力行业,,CN,sz000531,5664264755.759999,0
000532,华金资本,综合行业,,CN,sz000532,4053770078.4,0
000533,顺钠股份,电网设备,,CN,sz000533,3074131200.0,0
000534,万泽股份,生物制品,,CN,sz000534,7034896812.72,0
000536,华映科技,光学光电子,,CN,sz000536,12447147613.5,0
000537,广宇发展,电力行业,,CN,sz000537,19463341524.0,0
000538,云南白药,中药,,CN,sz000538,90975150855.87001,0
000539,粤电力Ａ,电力行业,,CN,sz000539,27668996606.219997,0
000541,佛山照明,家电行业,,CN,sz000541,9779121565.46,0
000543,皖能电力,电力行业,,CN,sz000543,14598599851.640001,0
000544,中原环保,公用事业,,CN,sz000544,7066462538.0,0
000545,金浦钛业,化学原料,,CN,sz000545,3088787590.48,0
000546,金圆股份,环保行业,,CN,sz000546,5833076895.38,0
000547,航天发展,通信设备,,CN,sz000547,14546061247.9,0
000548,湖南投资,铁路公路,,CN,sz000548,2735702644.28,0
000550,江铃汽车,汽车整车,,CN,sz000550,18213815400.0,0
000551,创元科技,环保行业,,CN,sz000551,4274159236.9,0
000552,甘肃能化,煤炭行业,,CN,sz000552,14478704749.52,0
000553,安道麦A,农药兽药,,CN,sz000553,18195829892.46,0
000554,泰山石油,石油行业,,CN,sz000554,2894375774.3599997,0
000555,神州信息,互联网服务,,CN,sz000555,11902209927.3,0
000557,西部创业,物流行业,,CN,sz000557,7321041169.7,0
000558,莱茵体育,房地产开发,,CN,sz000558,3764533931.08,0
000559,万向钱潮,汽车零部件,,CN,sz000559,18203890305.44,0
000560,我爱我家,房地产服务,,CN,sz000560,5959417153.03,0
000561,烽火电子,通信设备,,CN,sz000561,5327339348.01,0
000563,陕国投Ａ,多元金融,,CN,sz000563,15751028702.640001,0
000564,ST大集,商业百货,,CN,sz000564,28554028229.15,0
000565,渝三峡Ａ,化学制品,,CN,sz000565,2670928075.2000003,0
000566,海南海药,化学制药,,CN,sz000566,6447904676.219999,0
000567,海德股份,多元金融,,CN,sz000567,15569337514.500002,0
000568,泸州老窖,酿酒行业,,CN,sz000568,309647347086.84,0
000570,苏常柴Ａ,汽车零部件,,CN,sz000570,4156528866.2299995,0
000571,新大洲A,煤炭行业,,CN,sz000571,2334301200.0,0
000572,海马汽车,汽车整车,,CN,sz000572,9637569456.36,0
000573,粤宏远Ａ,房地产开发,,CN,sz000573,2336107010.64,0
000576,甘化科工,综合行业,,CN,sz000576,4205001473.0,0
000581,威孚高科,汽车零部件,,CN,sz000581,16291921636.25,0
000582,北部湾港,航运港口,,CN,sz000582,13254437604.76,0
000584,ST工智,专用设备,,CN,sz000584,3302469084.18,0
000586,汇源通信,通信设备,,CN,sz000586,2752651200.0,0
000589,贵州轮胎,橡胶制品,,CN,sz000589,7704521112.559999,0
000590,启迪药业,中药,,CN,sz000590,2282161174.5099998,0
000591,太阳能,电力行业,,CN,sz000591,22087135041.65,0
000592,平潭发展,农牧饲渔,,CN,sz000592,4887405656.759999,0
000593,德龙汇能,燃气,,CN,sz000593,2869048072.0,0
000595,宝塔实业,通用设备,,CN,sz000595,5829920593.92,0
000596,古井贡酒,酿酒行业,,CN,sz000596,137673870000.0,0
000597,东北制药,化学制药,,CN,sz000597,8331672034.95,0
000598,兴蓉环境,公用事业,,CN,sz000598,16689315734.39,0
000599,青岛双星,橡胶制品,,CN,sz000599,3724420980.72,0
000600,建投能源,电力行业,,CN,sz000600,9567284847.84,0
000601,韶能股份,电力行业,,CN,sz000601,4894899060.570001,0
000603,盛达资源,有色金属,,CN,sz000603,8300331232.379999,0
000605,渤海股份,公用事业,,CN,sz000605,2200589664.0,0
000607,华媒控股,文化传媒,,CN,sz000607,5027430145.400001,0
000608,阳光股份,房地产开发,,CN,sz000608,2339729524.08,0
000609,中迪投资,房地产开发,,CN,sz000609,2103836619.66,0
000610,西安旅游,旅游酒店,,CN,sz000610,3368922631.23,0
000612,焦作万方,有色金属,,CN,sz000612,6831302527.620001,0
000615,*ST美谷,美容护理,,CN,sz000615,2983250701.29,0
000617,中油资本,多元金融,,CN,sz000617,74335424984.52,0
000619,海螺新材,装修建材,,CN,sz000619,2318400000.0,0
000620,*ST新联,房地产开发,,CN,sz000620,3129539193.0,0
000622,恒立实业,汽车零部件,,CN,sz000622,1956039599.9999998,0
000623,吉林敖东,化学制药,,CN,sz000623,19389989072.370003,0
000625,长安汽车,汽车整车,,CN,sz000625,176365562940.0,0
000626,远大控股,贸易行业,,CN,sz000626,3705086577.92,0
000627,天茂集团,保险,,CN,sz000627,15365356703.15,0
000628,高新发展,工程建设,,CN,sz000628,21327031200.0,0
000629,钒钛股份,钢铁行业,,CN,sz000629,31974914362.8,0
000630,铜陵有色,有色金属,,CN,sz000630,38381040260.61,0
000631,顺发恒业,房地产开发,,CN,sz000631,8575099120.72,0
000632,三木集团,综合行业,,CN,sz000632,2327597850.0,0
000633,合金投资,小金属,,CN,sz000633,3338872253.91,0
000635,英 力 特,化学原料,,CN,sz000635,2705323210.0,0
000636,风华高科,电子元件,,CN,sz000636,16892392880.6,0
000637,ST实华,石油行业,,CN,sz000637,1975526352.8,0
000638,万方发展,农牧饲渔,,CN,sz000638,2175547857.0,0
000639,西王食品,食品饮料,,CN,sz000639,5084106327.45,0
000650,仁和药业,中药,,CN,sz000650,9911562696.72,0
000651,格力电器,家电行业,,CN,sz000651,185836389453.0,0
000652,泰达股份,综合行业,,CN,sz000652,6123631485.8,0
000655,金岭矿业,钢铁行业,,CN,sz000655,4387657495.1,0
000656,金科股份,房地产开发,,CN,sz000656,10305651524.88,0
000657,中钨高新,小金属,,CN,sz000657,12618324369.419998,0
000659,珠海中富,包装材料,,CN,sz000659,3522824904.8,0
000661,长春高新,生物制品,,CN,sz000661,63874790171.5,0
000663,永安林业,装修建材,,CN,sz000663,3050356396.7400002,0
000665,湖北广电,文化传媒,,CN,sz000665,6295326954.75,0
000668,荣丰控股,医疗器械,,CN,sz000668,1784128963.5,0
000669,ST金鸿,燃气,,CN,sz000669,1558136145.13,0
000670,盈方微,半导体,,CN,sz000670,7145489400.0,0
000672,上峰水泥,水泥建材,,CN,sz000672,8472516233.0,0
000676,智度股份,文化传媒,,CN,sz000676,10799248983.12,0
000677,恒天海龙,化纤行业,,CN,sz000677,2782008992.56,0
000678,襄阳轴承,汽车零部件,,CN,sz000678,3088591275.8399997,0
000679,大连友谊,商业百货,,CN,sz000679,2088504000.0,0
000680,山推股份,工程机械,,CN,sz000680,7714396817.679999,0
000681,视觉中国,文化传媒,,CN,sz000681,11104152360.6,0
000682,东方电子,电网设备,,CN,sz000682,10310190683.83,0
000683,远兴能源,化学原料,,CN,sz000683,23577648225.6,0
000685,中山公用,公用事业,,CN,sz000685,10871570656.87,0
000686,东北证券,证券,,CN,sz000686,17319351571.0,0
000688,国城矿业,有色金属,,CN,sz000688,11712950191.12,0
000690,宝新能源,电力行业,,CN,sz000690,10422502858.98,0
000691,亚太实业,化学制品,,CN,sz000691,1648677000.0,0
000692,*ST惠天,公用事业,,CN,sz000692,1412007386.3999999,0
000695,滨海能源,造纸印刷,,CN,sz000695,2470280633.68,0
000697,*ST炼石,航天航空,,CN,sz000697,4150587244.62,0
000698,沈阳化工,石油行业,,CN,sz000698,3507521610.6000004,0
000700,模塑科技,汽车零部件,,CN,sz000700,8023454499.860001,0
000701,厦门信达,商业百货,,CN,sz000701,4287991381.44,0
000702,正虹科技,农牧饲渔,,CN,sz000702,2100547184.8799999,0
000703,恒逸石化,化纤行业,,CN,sz000703,25444129890.780003,0
000705,浙江震元,医药商业,,CN,sz000705,3087299162.64,0
000707,双环科技,化学原料,,CN,sz000707,3722449035.2999997,0
000708,中信特钢,钢铁行业,,CN,sz000708,72679048387.2,0
000709,河钢股份,钢铁行业,,CN,sz000709,22741666402.4,0
000710,贝瑞基因,医疗器械,,CN,sz000710,4645272050.1,0
000711,*ST京蓝,环保行业,,CN,sz000711,1955205528.56,0
000712,锦龙股份,证券,,CN,sz000712,14470399999.999998,0
000713,丰乐种业,农牧饲渔,,CN,sz000713,5120884933.2,0
000715,中兴商业,商业百货,,CN,sz000715,3246764921.3999996,0
000716,黑芝麻,食品饮料,,CN,sz000716,4932717016.5,0
000717,中南股份,钢铁行业,,CN,sz000717,7077629122.8,0
000718,苏宁环球,房地产开发,,CN,sz000718,8952177332.800001,0
000719,中原传媒,文化传媒,,CN,sz000719,11081296601.67,0
000720,新能泰山,电网设备,,CN,sz000720,5591565490.95,0
000721,西安饮食,旅游酒店,,CN,sz000721,6732014832.84,0
000722,湖南发展,电力行业,,CN,sz000722,4655507568.46,0
000723,美锦能源,煤炭行业,,CN,sz000723,31323543836.440002,0
000725,京东方Ａ,光学光电子,,CN,sz000725,147289411697.08,0
000726,鲁 泰Ａ,纺织服装,,CN,sz000726,5898440140.22,0
000727,冠捷科技,光学光电子,,CN,sz000727,12501604864.8,0
000728,国元证券,证券,,CN,sz000728,30546445237.0,0
000729,燕京啤酒,酿酒行业,,CN,sz000729,28100837229.77,0
000731,四川美丰,化肥行业,,CN,sz000731,4257133585.6,0
000733,振华科技,电子元件,,CN,sz000733,36452450207.810005,0
000735,罗 牛 山,农牧饲渔,,CN,sz000735,6839990653.320001,0
000736,中交地产,房地产开发,,CN,sz000736,8345204268.0,0
000737,北方铜业,有色金属,,CN,sz000737,9801682603.51,0
000738,航发控制,航天航空,,CN,sz000738,27198005140.68,0
000739,普洛药业,化学制药,,CN,sz000739,19952402719.56,0
000750,国海证券,证券,,CN,sz000750,23756569054.440002,0
000751,锌业股份,有色金属,,CN,sz000751,5283112045.65,0
000752,*ST西发,酿酒行业,,CN,sz000752,1933349739.03,0
000753,漳州发展,汽车服务,,CN,sz000753,4550898115.889999,0
000755,山西路桥,铁路公路,,CN,sz000755,6881684819.240001,0
000756,新华制药,化学制药,,CN,sz000756,15585173488.500002,0
000757,浩物股份,汽车服务,,CN,sz000757,2706197762.6,0
000758,中色股份,有色金属,,CN,sz000758,9049350795.960001,0
000759,中百集团,商业百货,,CN,sz000759,3091837610.0,0
000761,本钢板材,钢铁行业,,CN,sz000761,16145295891.12,0
000762,西藏矿业,能源金属,,CN,sz000762,12101663530.8,0
000766,通化金马,化学制药,,CN,sz000766,17329250096.51,0
000767,晋控电力,电力行业,,CN,sz000767,9415443190.14,0
000768,中航西飞,航天航空,,CN,sz000768,62116255785.42999,0
000776,广发证券,证券,,CN,sz000776,110963036387.84,0
000777,中核科技,通用设备,,CN,sz000777,4994285993.07,0
000778,新兴铸管,钢铁行业,,CN,sz000778,15800632752.96,0
000779,甘咨询,工程咨询服务,,CN,sz000779,3994799984.46,0
000782,美达股份,化纤行业,,CN,sz000782,2968144681.26,0
000783,长江证券,证券,,CN,sz000783,31520771082.3,0
000785,居然之家,商业百货,,CN,sz000785,22382746251.88,0
000786,北新建材,装修建材,,CN,sz000786,40075126012.24,0
000788,北大医药,化学制药,,CN,sz000788,4320908831.25,0
000789,万年青,水泥建材,,CN,sz000789,5988493465.92,0
000790,华神科技,中药,,CN,sz000790,3517598358.3999996,0
000791,甘肃能源,电力行业,,CN,sz000791,9059059428.1,0
000792,盐湖股份,化肥行业,,CN,sz000792,87632300719.36,0
000793,华闻集团,文化传媒,,CN,sz000793,4713499278.5199995,0
000795,英洛华,小金属,,CN,sz000795,7289588782.29,0
000796,*ST凯撒,旅游酒店,,CN,sz000796,2898830931.38,0
000797,中国武夷,房地产开发,,CN,sz000797,5246319084.78,0
000798,中水渔业,农牧饲渔,,CN,sz000798,3321997104.96,0
000799,酒鬼酒,酿酒行业,,CN,sz000799,24142223214.0,0
000800,一汽解放,汽车整车,,CN,sz000800,43034444022.399994,0
000801,四川九洲,家电行业,,CN,sz000801,8387014497.199999,0
000802,北京文化,文化传媒,,CN,sz000802,4538807616.7,0
000803,山高环能,综合行业,,CN,sz000803,2954916415.37,0
000807,云铝股份,有色金属,,CN,sz000807,45326203283.35,0
000809,铁岭新城,房地产开发,,CN,sz000809,2796042483.27,0
000810,创维数字,家电行业,,CN,sz000810,14642250596.560001,0
000811,冰轮环境,通用设备,,CN,sz000811,10485021648.92,0
000812,陕西金叶,包装材料,,CN,sz000812,3951080035.9599996,0
000813,德展健康,化学制药,,CN,sz000813,7902089363.5,0
000815,美利云,造纸印刷,,CN,sz000815,8218009073.7,0
000816,智慧农业,通用设备,,CN,sz000816,4485741285.8,0
000818,航锦科技,化学原料,,CN,sz000818,25610972760.0,0
000819,岳阳兴长,石油行业,,CN,sz000819,5825816532.05,0
000820,神雾节能,环保行业,,CN,sz000820,2529863531.34,0
000821,京山轻机,专用设备,,CN,sz000821,9816506501.28,0
000822,山东海化,化学原料,,CN,sz000822,6006066823.46,0
000823,超声电子,电子元件,,CN,sz000823,5181946773.95,0
000825,太钢不锈,钢铁行业,,CN,sz000825,22473778082.280003,0
000826,启迪环境,环保行业,,CN,sz000826,4475609198.72,0
000828,东莞控股,铁路公路,,CN,sz000828,11413896572.16,0
000829,天音控股,贸易行业,,CN,sz000829,12147440190.3,0
000830,鲁西化工,化学原料,,CN,sz000830,19682210173.469997,0
000831,中国稀土,小金属,,CN,sz000831,27425655908.760002,0
000833,粤桂股份,综合行业,,CN,sz000833,3997043068.9800005,0
000836,富通信息,通信设备,,CN,sz000836,3613281119.76,0
000837,秦川机床,通用设备,,CN,sz000837,11512666644.6,0
000838,财信发展,房地产开发,,CN,sz000838,4137737759.2,0
000839,ST国安,综合行业,,CN,sz000839,9564376298.88,0
000848,承德露露,食品饮料,,CN,sz000848,8799352058.64,0
000850,华茂股份,纺织服装,,CN,sz000850,3689730185.19,0
000851,高鸿股份,通信设备,,CN,sz000851,7329253926.6,0
000852,石化机械,专用设备,,CN,sz000852,6183169947.83,0
000856,冀东装备,专用设备,,CN,sz000856,2018030000.0000002,0
000858,五 粮 液,酿酒行业,,CN,sz000858,594778794606.1499,0
000859,国风新材,塑料制品,,CN,sz000859,5035386643.02,0
000860,顺鑫农业,酿酒行业,,CN,sz000860,18329062298.190002,0
000861,海印股份,综合行业,,CN,sz000861,5118859304.28,0
000862,银星能源,电力行业,,CN,sz000862,5728037303.04,0
000863,三湘印象,房地产开发,,CN,sz000863,5360376002.4,0
000868,安凯客车,汽车整车,,CN,sz000868,5345838842.150001,0
000869,张 裕Ａ,酿酒行业,,CN,sz000869,18469218234.12,0
000875,吉电股份,电力行业,,CN,sz000875,12611740946.48,0
000876,新 希 望,农牧饲渔,,CN,sz000876,46685113737.99,0
000877,天山股份,水泥建材,,CN,sz000877,62030107348.24,0
000878,云南铜业,有色金属,,CN,sz000878,21619149464.899998,0
000880,潍柴重机,通用设备,,CN,sz000880,3581575686.0,0
000881,中广核技,化学制品,,CN,sz000881,7033968063.6,0
000882,华联股份,商业百货,,CN,sz000882,5036727582.4800005,0
000883,湖北能源,电力行业,,CN,sz000883,27127149454.08,0
000885,城发环境,铁路公路,,CN,sz000885,7133489413.049999,0
000886,海南高速,房地产开发,,CN,sz000886,4370621086.0,0
000887,中鼎股份,汽车零部件,,CN,sz000887,17298675275.58,0
000888,峨眉山Ａ,旅游酒店,,CN,sz000888,4926637503.7,0
000889,ST中嘉,通信服务,,CN,sz000889,1900670965.4799998,0
000890,法尔胜,通用设备,,CN,sz000890,1988448808.3200002,0
000892,欢瑞世纪,文化传媒,,CN,sz000892,4345743495.389999,0
000893,亚钾国际,化肥行业,,CN,sz000893,25913907124.670002,0
000895,双汇发展,食品饮料,,CN,sz000895,90150484762.26,0
000897,津滨发展,房地产开发,,CN,sz000897,3913798806.2799997,0
000898,鞍钢股份,钢铁行业,,CN,sz000898,25002517121.82,0
000899,赣能股份,电力行业,,CN,sz000899,8205449961.6,0
000900,现代投资,铁路公路,,CN,sz000900,6192739602.72,0
000901,航天科技,汽车零部件,,CN,sz000901,8021924130.3,0
000902,新洋丰,化肥行业,,CN,sz000902,14989041542.1,0
000903,云内动力,汽车零部件,,CN,sz000903,5201911062.4800005,0
000905,厦门港务,航运港口,,CN,sz000905,5363283386.31,0
000906,浙商中拓,商业百货,,CN,sz000906,5141266045.65,0
000908,景峰医药,化学制药,,CN,sz000908,3202378637.6400003,0
000909,ST数源,综合行业,,CN,sz000909,2786507604.0,0
000910,大亚圣象,装修建材,,CN,sz000910,4554347200.0,0
000911,广农糖业,食品饮料,,CN,sz000911,3662926334.7000003,0
000912,泸天化,化肥行业,,CN,sz000912,6820799999.999999,0
000913,钱江摩托,交运设备,,CN,sz000913,7291051530.0,0
000915,华特达因,化学制药,,CN,sz000915,7786835246.549999,0
000917,电广传媒,文化传媒,,CN,sz000917,8916429366.02,0
000919,金陵药业,中药,,CN,sz000919,4457105920.0,0
000920,沃顿科技,环保行业,,CN,sz000920,4504079254.54,0
000921,海信家电,家电行业,,CN,sz000921,32005789632.199997,0
000922,佳电股份,电机,,CN,sz000922,5982419872.12,0
000923,河钢资源,钢铁行业,,CN,sz000923,10991955703.24,0
000925,众合科技,交运设备,,CN,sz000925,5312932992.1,0
000926,福星股份,房地产开发,,CN,sz000926,4300424499.2,0
000927,中国铁物,物流行业,,CN,sz000927,16033437148.65,0
000928,中钢国际,工程咨询服务,,CN,sz000928,8780025080.52,0
000929,兰州黄河,酿酒行业,,CN,sz000929,1865090639.9999998,0
000930,中粮科技,农牧饲渔,,CN,sz000930,12885219076.51,0
000931,中 关 村,化学制药,,CN,sz000931,4865200303.72,0
000932,华菱钢铁,钢铁行业,,CN,sz000932,39379205244.3,0
000933,神火股份,有色金属,,CN,sz000933,35858216681.37,0
000935,四川双马,水泥建材,,CN,sz000935,12573862284.509998,0
000936,华西股份,化纤行业,,CN,sz000936,7876654565.43,0
000937,冀中能源,煤炭行业,,CN,sz000937,23498086552.5,0
000938,紫光股份,互联网服务,,CN,sz000938,59432459781.72,0
000948,南天信息,软件开发,,CN,sz000948,6479346251.71,0
000949,新乡化纤,化纤行业,,CN,sz000949,4913538056.3,0
000950,重药控股,医药商业,,CN,sz000950,9211224429.68,0
000951,中国重汽,汽车整车,,CN,sz000951,18797909760.0,0
000952,广济药业,化学制药,,CN,sz000952,2984000305.77,0
000953,河化股份,化学制药,,CN,sz000953,2222361723.65,0
000955,欣龙控股,纺织服装,,CN,sz000955,3090387300.0,0
000957,中通客车,汽车整车,,CN,sz000957,6077265344.0,0
000958,电投产融,综合行业,,CN,sz000958,22125850117.2,0
000959,首钢股份,钢铁行业,,CN,sz000959,29011714620.7,0
000960,锡业股份,小金属,,CN,sz000960,22843731093.760002,0
000961,中南建设,房地产开发,,CN,sz000961,6122494241.6,0
000962,东方钽业,小金属,,CN,sz000962,6199150774.74,0
000963,华东医药,化学制药,,CN,sz000963,71738452479.72,0
000965,天保基建,房地产开发,,CN,sz000965,4006489530.95,0
000966,长源电力,电力行业,,CN,sz000966,12591920861.42,0
000967,盈峰环境,环保行业,,CN,sz000967,15420607349.499998,0
000968,蓝焰控股,燃气,,CN,sz000968,7662621067.2,0
000969,安泰科技,通用设备,,CN,sz000969,10045534207.32,0
000970,中科三环,小金属,,CN,sz000970,12983951255.64,0
000971,ST高升,通信服务,,CN,sz000971,2034264844.44,0
000972,中基健康,食品饮料,,CN,sz000972,2838323570.7200003,0
000973,佛塑科技,塑料制品,,CN,sz000973,4721025074.48,0
000975,银泰黄金,贵金属,,CN,sz000975,38901878932.65,0
000976,ST华铁,交运设备,,CN,sz000976,3255184743.84,0
000977,浪潮信息,计算机设备,,CN,sz000977,53762374655.44,0
000978,桂林旅游,旅游酒店,,CN,sz000978,3450118100.0,0
000980,众泰汽车,汽车整车,,CN,sz000980,17699342563.89,0
000981,山子股份,汽车零部件,,CN,sz000981,17795498180.64,0
000982,中银绒业,电池,,CN,sz000982,6861622055.330001,0
000983,山西焦煤,煤炭行业,,CN,sz000983,52910581869.880005,0
000985,大庆华科,化学制品,,CN,sz000985,2210353475.0,0
000987,越秀资本,多元金融,,CN,sz000987,32912388950.719997,0
000988,华工科技,电子元件,,CN,sz000988,30426511913.82,0
000989,九 芝 堂,中药,,CN,sz000989,9612228794.76,0
000990,诚志股份,化学原料,,CN,sz000990,10244452420.05,0
000993,闽东电力,电力行业,,CN,sz000993,4318482220.65,0
